trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2743F3621172:2024-12-19T00:34:06Z,15:32:00,15:32:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2743F3621172:2024-12-19T00:34:06Z,16:41:00,16:41:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2747F3515436:2024-11-29T10:03:28Z,17:27:00,17:27:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2747F3515436:2024-11-29T10:03:28Z,18:15:00,18:15:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2747F3519749:2024-12-20T00:22:47Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2747F3519749:2024-12-20T00:22:47Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2747F3519751:2024-12-17T00:21:46Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2747F3519751:2024-12-17T00:21:46Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2748F3748178:2024-12-19T00:34:06Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2748F3748178:2024-12-19T00:34:06Z,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2750F3519755:2024-11-29T10:03:28Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2750F3519755:2024-11-29T10:03:28Z,17:03:00,17:03:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2750F3519756:2024-11-29T10:03:28Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2750F3519756:2024-11-29T10:03:28Z,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2750F3521315:2024-12-11T00:26:38Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2750F3521315:2024-12-11T00:26:38Z,17:02:00,17:02:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2751F3515858:2024-11-29T10:03:28Z,18:28:00,18:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2751F3515858:2024-11-29T10:03:28Z,19:15:00,19:20:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2751F3515858:2024-11-29T10:03:28Z,19:40:00,19:43:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2751F3515858:2024-11-29T10:03:28Z,20:11:00,20:20:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2751F3515858:2024-11-29T10:03:28Z,20:35:00,20:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2751F3519761:2024-12-20T00:22:47Z,18:28:00,18:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2751F3519761:2024-12-20T00:22:47Z,19:14:00,19:20:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2751F3519761:2024-12-20T00:22:47Z,19:40:00,19:43:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2751F3519761:2024-12-20T00:22:47Z,20:11:00,20:20:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2751F3519761:2024-12-20T00:22:47Z,20:35:00,20:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2752F3515728:2024-11-29T10:03:28Z,17:00:00,17:00:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2752F3515728:2024-11-29T10:03:28Z,17:47:00,17:47:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2752F3519283:2024-12-20T00:22:47Z,17:00:00,17:00:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2752F3519283:2024-12-20T00:22:47Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2752F3519765:2024-11-29T10:03:28Z,17:00:00,17:00:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2752F3519765:2024-11-29T10:03:28Z,17:48:00,17:48:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2754F3515773:2024-12-11T00:26:38Z,16:02:00,16:02:00,StopPoint:OCETGV INOUI-87172007,0,,0,1,
OCESN2754F3515773:2024-12-11T00:26:38Z,16:29:00,16:32:00,StopPoint:OCETGV INOUI-87172270,1,,0,0,
OCESN2754F3515773:2024-12-11T00:26:38Z,16:54:00,17:00:00,StopPoint:OCETGV INOUI-87171009,2,,0,0,
OCESN2754F3515773:2024-12-11T00:26:38Z,17:47:00,17:47:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2754F3519258:2024-12-17T00:21:46Z,16:02:00,16:02:00,StopPoint:OCETGV INOUI-87172007,0,,0,1,
OCESN2754F3519258:2024-12-17T00:21:46Z,16:29:00,16:32:00,StopPoint:OCETGV INOUI-87172270,1,,0,0,
OCESN2754F3519258:2024-12-17T00:21:46Z,16:54:00,17:00:00,StopPoint:OCETGV INOUI-87171009,2,,0,0,
OCESN2754F3519258:2024-12-17T00:21:46Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2754F3520455:2024-12-19T00:34:06Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2754F3520455:2024-12-19T00:34:06Z,18:20:00,18:20:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2756F3515368:2024-11-29T10:03:28Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3515368:2024-11-29T10:03:28Z,19:31:00,19:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2756F3515369:2024-12-17T00:21:46Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3515369:2024-12-17T00:21:46Z,19:31:00,19:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2756F3515723:2024-12-11T00:26:38Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3515723:2024-12-11T00:26:38Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2756F3515725:2024-12-11T00:26:38Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3515725:2024-12-11T00:26:38Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2756F3519770:2024-11-29T10:03:28Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3519770:2024-11-29T10:03:28Z,19:33:00,19:33:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2757F3519702:2024-12-17T00:21:46Z,20:28:00,20:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2757F3519702:2024-12-17T00:21:46Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2757F3521021:2024-11-29T10:03:28Z,20:28:00,20:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2757F3521021:2024-11-29T10:03:28Z,21:15:00,21:15:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2757F3637389:2024-11-29T10:03:28Z,20:22:00,20:22:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2757F3637389:2024-11-29T10:03:28Z,21:15:00,21:15:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F3513780:2024-11-29T10:03:28Z,20:57:00,20:57:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F3513780:2024-11-29T10:03:28Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F3519775:2024-11-29T10:03:28Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F3519775:2024-11-29T10:03:28Z,21:52:00,21:52:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F3525983:2024-11-29T10:03:28Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F3525983:2024-11-29T10:03:28Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F3536199:2024-12-20T00:22:47Z,20:58:00,20:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F3536199:2024-12-20T00:22:47Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2760F3517340:2024-12-11T00:26:38Z,19:15:00,19:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2760F3517340:2024-12-11T00:26:38Z,20:03:00,20:03:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2760F3519355:2024-12-20T00:22:47Z,19:15:00,19:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2760F3519355:2024-12-20T00:22:47Z,20:01:00,20:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2762F3519267:2024-11-29T10:03:28Z,19:45:00,19:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2762F3519267:2024-11-29T10:03:28Z,20:32:00,20:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2762F3524172:2024-12-19T00:34:06Z,19:45:00,19:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2762F3524172:2024-12-19T00:34:06Z,20:32:00,20:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2762F3536367:2024-11-30T00:27:47Z,19:45:00,19:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2762F3536367:2024-11-30T00:27:47Z,20:31:00,20:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2765F3519734:2024-12-17T00:21:46Z,21:28:00,21:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2765F3519734:2024-12-17T00:21:46Z,22:14:00,22:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2765F3519734:2024-12-17T00:21:46Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2765F3519734:2024-12-17T00:21:46Z,23:10:00,23:19:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2765F3519734:2024-12-17T00:21:46Z,23:35:00,23:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2765F3519776:2024-11-29T10:03:28Z,21:26:00,21:26:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2765F3519776:2024-11-29T10:03:28Z,22:14:00,22:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2765F3519776:2024-11-29T10:03:28Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2765F3519776:2024-11-29T10:03:28Z,23:10:00,23:19:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2765F3519776:2024-11-29T10:03:28Z,23:35:00,23:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2766F3518804:2024-11-29T10:03:28Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2766F3518804:2024-11-29T10:03:28Z,21:07:00,21:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2766F3518804:2024-11-29T10:03:28Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2766F3518804:2024-11-29T10:03:28Z,22:09:00,22:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2766F3518804:2024-11-29T10:03:28Z,23:03:00,23:03:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2766F3519779:2024-12-11T00:26:38Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2766F3519779:2024-12-11T00:26:38Z,21:07:00,21:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2766F3519779:2024-12-11T00:26:38Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2766F3519779:2024-12-11T00:26:38Z,22:09:00,22:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2766F3519779:2024-12-11T00:26:38Z,23:02:00,23:02:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2766F3523448:2024-12-17T00:21:46Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2766F3523448:2024-12-17T00:21:46Z,21:07:00,21:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2766F3523448:2024-12-17T00:21:46Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2766F3523448:2024-12-17T00:21:46Z,22:09:00,22:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2766F3523448:2024-12-17T00:21:46Z,23:01:00,23:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2768F3746858:2024-12-19T00:34:06Z,18:51:00,18:51:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2768F3746858:2024-12-19T00:34:06Z,18:59:00,19:03:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2768F3746858:2024-12-19T00:34:06Z,19:57:00,19:57:00,StopPoint:OCETGV INOUI-87271007,2,,1,0,
OCESN2772F3519666:2024-12-19T00:34:06Z,18:43:00,18:43:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2772F3519666:2024-12-19T00:34:06Z,19:44:00,19:44:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2775F3536164:2024-12-19T00:34:06Z,20:34:00,20:34:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2775F3536164:2024-12-19T00:34:06Z,21:34:00,21:34:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2778F3519782:2024-12-20T00:22:47Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87175042,0,,0,1,
OCESN2778F3519782:2024-12-20T00:22:47Z,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87174276,1,,0,0,
OCESN2778F3519782:2024-12-20T00:22:47Z,06:52:00,06:55:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2778F3519782:2024-12-20T00:22:47Z,07:15:00,07:18:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2778F3519782:2024-12-20T00:22:47Z,08:01:00,08:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2778F3533917:2024-11-29T10:03:28Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87175042,0,,0,1,
OCESN2778F3533917:2024-11-29T10:03:28Z,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87174276,1,,0,0,
OCESN2778F3533917:2024-11-29T10:03:28Z,06:52:00,06:55:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2778F3533917:2024-11-29T10:03:28Z,07:15:00,07:18:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2778F3533917:2024-11-29T10:03:28Z,08:02:00,08:02:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2785F3511144:2024-12-20T00:22:47Z,19:21:00,19:21:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3511144:2024-12-20T00:22:47Z,20:00:00,20:06:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3511144:2024-12-20T00:22:47Z,20:27:00,20:30:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F3511144:2024-12-20T00:22:47Z,20:46:00,20:49:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F3511144:2024-12-20T00:22:47Z,21:13:00,21:13:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2785F3518165:2024-11-29T10:03:28Z,19:28:00,19:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3518165:2024-11-29T10:03:28Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3518165:2024-11-29T10:03:28Z,20:32:00,20:32:00,StopPoint:OCETGV INOUI-87174003,2,,1,0,
OCESN2785F3519208:2024-12-20T00:22:47Z,19:28:00,19:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3519208:2024-12-20T00:22:47Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3519208:2024-12-20T00:22:47Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87174003,2,,1,0,
OCESN2785F3519208:2024-12-20T00:22:47Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87174276,3,,1,1,
OCESN2785F3519208:2024-12-20T00:22:47Z,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87175042,4,,1,1,
OCESN2785F3519788:2024-11-29T10:03:28Z,19:26:00,19:26:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3519788:2024-11-29T10:03:28Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3519788:2024-11-29T10:03:28Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F3519788:2024-11-29T10:03:28Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F3519788:2024-11-29T10:03:28Z,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2785F3519789:2024-11-29T10:03:28Z,19:26:00,19:26:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3519789:2024-11-29T10:03:28Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3519789:2024-11-29T10:03:28Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F3519789:2024-11-29T10:03:28Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F3519789:2024-11-29T10:03:28Z,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2785F3519791:2024-11-29T10:03:28Z,19:22:00,19:22:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3519791:2024-11-29T10:03:28Z,20:03:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3519791:2024-11-29T10:03:28Z,20:32:00,20:32:00,StopPoint:OCETGV INOUI-87174003,2,,1,0,
OCESN2785F3522127:2024-12-20T00:22:47Z,19:20:00,19:20:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3522127:2024-12-20T00:22:47Z,20:00:00,20:06:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3522127:2024-12-20T00:22:47Z,20:27:00,20:30:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F3522127:2024-12-20T00:22:47Z,20:46:00,20:49:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F3522127:2024-12-20T00:22:47Z,21:13:00,21:13:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2785F3533901:2024-11-29T10:03:28Z,19:28:00,19:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3533901:2024-11-29T10:03:28Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3533901:2024-11-29T10:03:28Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87174003,2,,1,0,
OCESN2785F3533901:2024-11-29T10:03:28Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87174276,3,,1,1,
OCESN2785F3533901:2024-11-29T10:03:28Z,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87175042,4,,1,1,
OCESN2801F3518439:2024-12-20T00:22:47Z,07:28:00,07:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2801F3518439:2024-12-20T00:22:47Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2801F3518439:2024-12-20T00:22:47Z,09:16:00,09:20:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2801F3518439:2024-12-20T00:22:47Z,09:44:00,09:44:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2801F3519793:2024-12-16T00:27:29Z,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2801F3519793:2024-12-16T00:27:29Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2801F3519793:2024-12-16T00:27:29Z,09:16:00,09:20:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2801F3519793:2024-12-16T00:27:29Z,09:44:00,09:44:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2801F3526918:2024-12-17T00:21:46Z,07:19:00,07:19:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2801F3526918:2024-12-17T00:21:46Z,08:02:00,08:05:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2801F3526918:2024-12-17T00:21:46Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2801F3526918:2024-12-17T00:21:46Z,09:16:00,09:20:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2801F3526918:2024-12-17T00:21:46Z,09:44:00,09:44:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2801F3749781:2024-12-20T00:22:47Z,07:00:00,07:00:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2801F3749781:2024-12-20T00:22:47Z,08:01:00,08:04:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2801F3749781:2024-12-20T00:22:47Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2801F3749781:2024-12-20T00:22:47Z,09:16:00,09:20:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2801F3749781:2024-12-20T00:22:47Z,09:44:00,09:44:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F3511284:2024-12-16T00:27:29Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3511284:2024-12-16T00:27:29Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3511284:2024-12-16T00:27:29Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3511284:2024-12-16T00:27:29Z,10:09:00,10:11:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F3511284:2024-12-16T00:27:29Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F3511714:2024-12-16T00:27:29Z,08:21:00,08:21:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3511714:2024-12-16T00:27:29Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2807F3511714:2024-12-16T00:27:29Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2807F3511714:2024-12-16T00:27:29Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2807F3513044:2024-12-16T00:27:29Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3513044:2024-12-16T00:27:29Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3513044:2024-12-16T00:27:29Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3513044:2024-12-16T00:27:29Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F3513044:2024-12-16T00:27:29Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F3515443:2024-12-16T00:27:29Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3515443:2024-12-16T00:27:29Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3515443:2024-12-16T00:27:29Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3515443:2024-12-16T00:27:29Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F3515443:2024-12-16T00:27:29Z,10:23:00,10:23:00,StopPoint:OCETGV INOUI-82006030,4,,1,0,
OCESN2807F3516359:2024-12-16T00:27:29Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3516359:2024-12-16T00:27:29Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3516359:2024-12-16T00:27:29Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3516359:2024-12-16T00:27:29Z,10:09:00,10:11:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F3516359:2024-12-16T00:27:29Z,10:23:00,10:23:00,StopPoint:OCETGV INOUI-82006030,4,,1,0,
OCESN2807F3519796:2024-12-20T00:22:47Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3519796:2024-12-20T00:22:47Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3519796:2024-12-20T00:22:47Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3519796:2024-12-20T00:22:47Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F3519796:2024-12-20T00:22:47Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F3519798:2024-12-16T00:27:29Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3519798:2024-12-16T00:27:29Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3519798:2024-12-16T00:27:29Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3519798:2024-12-16T00:27:29Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F3519798:2024-12-16T00:27:29Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F3519808:2024-12-16T00:27:29Z,08:22:00,08:22:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3519808:2024-12-16T00:27:29Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2807F3519808:2024-12-16T00:27:29Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2807F3519808:2024-12-16T00:27:29Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2807F3519809:2024-12-18T00:22:08Z,08:22:00,08:22:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
